ref_num,area,city,district,Mukatat,date,property_classification,property_type,number_of_properties,price,space,Price_per_square_meter
19461790,منطقة الرياض,الرياض,الخليج,2872,3/7/2023,تجاري,قطعة أرض,1,10800000,1400.0,7714.2857
19465996,منطقة الرياض,الرياض,الخير,3312/أ,3/7/2023,سكني,قطعة أرض,1,400000,400.0,1000.0
19445814,منطقة الرياض,الرياض,الخير,3312/ب,3/7/2023,سكني,قطعة أرض,1,1230000,875.0,1405.7142
19460850,منطقة الرياض,الرياض,الخير,3415,3/7/2023,سكني,قطعة أرض,1,630000,424.4,1484.4486
19467256,منطقة الرياض,الرياض,الخير,3538,3/7/2023,سكني,قطعة أرض,1,430000,374.52,1148.1362
19462637,منطقة الرياض,الرياض,الخير,3539,3/7/2023,سكني,قطعة أرض,1,1030000,825.0,1248.4848
19468315,منطقة الرياض,الرياض,الخير,3539,3/7/2023,سكني,قطعة أرض,1,400000,412.5,969.6969
19465822,منطقة الرياض,الرياض,الخير,3540,3/7/2023,سكني,قطعة أرض,1,445000,375.0,1186.6666
19466479,منطقة الرياض,الرياض,الخير,3540,3/7/2023,سكني,قطعة أرض,1,440000,375.0,1173.3333
19466373,منطقة الرياض,الرياض,الخير,3540,3/7/2023,سكني,قطعة أرض,1,440000,375.0,1173.3333
19468836,منطقة الرياض,الرياض,الخير,3540,3/7/2023,سكني,قطعة أرض,1,370000,375.0,986.6666
19464087,منطقة الرياض,الرياض,الخير,3540,3/7/2023,سكني,قطعة أرض,1,440000,375.0,1173.3333
19464336,منطقة الرياض,الرياض,الخير,3540,3/7/2023,سكني,قطعة أرض,1,440000,375.0,1173.3333
19465829,منطقة الرياض,الرياض,الخير,3541,3/7/2023,سكني,قطعة أرض,1,570000,375.0,1520.0
19463700,منطقة الرياض,الرياض,الخير,3541,3/7/2023,سكني,قطعة أرض,1,420000,375.0,1120.0
19462476,منطقة الرياض,الرياض,الدار البيضاء,2705/أ,3/7/2023,سكني,قطعة أرض,1,316583,375.0,844.2213
19455701,منطقة الرياض,الرياض,الدار البيضاء,3085,3/7/2023,سكني,قطعة أرض,1,928571,312.5,2971.4272
19468092,منطقة الرياض,الرياض,الدار البيضاء,834,3/7/2023,سكني,قطعة أرض,1,450000,400.0,1125.0
19464588,منطقة الرياض,الرياض,حي/أخرى,206,3/7/2023,سكني,قطعة أرض,1,221074,405.0,545.8617
19467861,منطقة الرياض,الرياض,الرابية,3095,3/7/2023,سكني,قطعة أرض,1,75000,450.0,166.6666
19467639,منطقة الرياض,الرياض,الرابية,3095,3/7/2023,سكني,قطعة أرض,1,75000,450.0,166.6666
19438691,منطقة الرياض,الرياض,الرابية,3097,3/7/2023,سكني,قطعة أرض,1,210000,440.0,477.2727
19438662,منطقة الرياض,الرياض,الرابية,3097,3/7/2023,سكني,قطعة أرض,1,210000,440.0,477.2727
19468794,منطقة الرياض,الرياض,الرابية,3097,3/7/2023,سكني,قطعة أرض,1,60000,400.0,150.0
19464613,منطقة الرياض,الرياض,الراية,3149,3/7/2023,سكني,قطعة أرض,1,290000,900.0,322.2222
19468494,منطقة الرياض,الرياض,الربوة,315/أ,3/7/2023,سكني,قطعة أرض,1,1000000,426.76,2343.2374
19467066,منطقة الرياض,الرياض,الربوة,720,3/7/2023,سكني,قطعة أرض,1,670000,462.302,1449.269
19468468,منطقة الرياض,الرياض,الرمال,3242,3/7/2023,سكني,قطعة أرض,1,870000,300.0,2900.0
19464113,منطقة الرياض,الرياض,الرمال,3300,3/7/2023,سكني,قطعة أرض,1,715000,184.0,3885.8695
19468824,منطقة الرياض,الرياض,الرمال,3300,3/7/2023,سكني,قطعة أرض,1,500000,184.0,2717.3913
19465668,منطقة الرياض,الرياض,الرمال,3804,3/7/2023,زراعي,شقة,1,480000,93.52,5132.5919
19464550,منطقة الرياض,الرياض,الروضة,1082,3/7/2023,تجاري,قطعة أرض,1,3427000,780.0,4393.5897
19456424,منطقة الرياض,الرياض,السلى,2360,3/7/2023,تجاري,قطعة أرض,1,4725000,3500.0,1350.0
19464695,منطقة الرياض,الرياض,السلى,2927,3/7/2023,تجاري,قطعة أرض,1,3120000,2400.0,1300.0
19427274,منطقة الرياض,الرياض,السليمانية,689,3/7/2023,تجاري,قطعة أرض,1,500000,208.3426,2399.8932
19462164,منطقة الرياض,الرياض,السويدى,1017,3/7/2023,سكني,قطعة أرض,1,550000,240.0,2291.6666
19465605,منطقة الرياض,الرياض,السويدى,1176,3/7/2023,زراعي,شقة,1,694000,422.44,1642.8368
19465849,منطقة الرياض,الرياض,الشفاء,1984,3/7/2023,تجاري,قطعة أرض,1,1270000,625.0,2032.0
19460982,منطقة الرياض,الرياض,الصحافة,2413,3/7/2023,سكني,شقة,1,600000,116.33,5157.7409
19466529,منطقة الرياض,الرياض,العزيزية,1374,3/7/2023,سكني,قطعة أرض,1,711750,547.5,1300.0
19452306,منطقة الرياض,الرياض,العزيزية,2740/أ,3/7/2023,سكني,قطعة أرض,1,1150000,260.0,4423.0769
19466881,منطقة الرياض,الرياض,العقيق,1863/أ ب,3/7/2023,سكني,قطعة أرض,1,2323000,300.0,7743.3333
19461995,منطقة الرياض,الرياض,الفاروق,3203/1,3/7/2023,سكني,قطعة أرض,1,765000,300.0,2550.0
19468719,منطقة الرياض,الرياض,القدس,1983,3/7/2023,سكني,قطعة أرض,1,2156280,634.2,3400.0
19461932,منطقة الرياض,الرياض,المشاعل,3467,3/7/2023,تجاري,قطعة أرض,1,2898000,2070.0,1400.0
19455680,منطقة الرياض,الرياض,المشاعل,3467,3/7/2023,تجاري,قطعة أرض,1,2898000,2070.0,1400.0
19464061,منطقة الرياض,الرياض,المصيف,1324,3/7/2023,زراعي,شقة,1,715000,135.41,5280.2599
19467620,منطقة الرياض,الرياض,الملز,1751,3/7/2023,سكني,قطعة أرض,1,1800000,612.5,2938.7755
19461603,منطقة الرياض,الرياض,الملز,569/157/ب,3/7/2023,سكني,قطعة أرض,1,29896,165.6,180.5314
19467964,منطقة الرياض,الرياض,الملقا,2460,3/7/2023,سكني,قطعة أرض,1,2880000,450.0,6400.0
19468186,منطقة الرياض,الرياض,الملقا,2460,3/7/2023,سكني,قطعة أرض,1,2857500,450.0,6350.0
19462143,منطقة الرياض,الرياض,الملقا,2460/أ,3/7/2023,زراعي,شقة,1,458333,133.07,3444.2999
19465026,منطقة الرياض,الرياض,الملقا,3175,3/7/2023,زراعي,شقة,1,595000,105.24,5653.7438
19453558,منطقة الرياض,الرياض,الملك فيصل,2040,3/7/2023,سكني,قطعة أرض,1,1458400,500.0,2916.8
19465874,منطقة الرياض,الرياض,المهدية,2566,3/7/2023,سكني,قطعة أرض,1,1200000,705.29,1701.4277
19465921,منطقة الرياض,الرياض,المونسية,2978,3/7/2023,سكني,قطعة أرض,1,2000000,437.5,4571.4285
19468401,منطقة الرياض,الرياض,المونسية,3089,3/7/2023,زراعي,شقة,1,859000,142.3,6036.5425
19468584,منطقة الرياض,الرياض,المونسية,3089,3/7/2023,زراعي,شقة,1,960000,153.52,6253.2569
19468665,منطقة الرياض,الرياض,المونسية,3089,3/7/2023,زراعي,شقة,1,960000,157.58,6092.1436
19468565,منطقة الرياض,الرياض,المونسية,3089,3/7/2023,زراعي,شقة,1,819000,137.11,5973.3061
19468476,منطقة الرياض,الرياض,المونسية,3089,3/7/2023,زراعي,شقة,1,879000,138.5,6346.5703
19467169,منطقة الرياض,الرياض,المونسية,3466,3/7/2023,زراعي,شقة,1,780000,133.65,5836.1391
19467004,منطقة الرياض,الرياض,المونسية,3524,3/7/2023,سكني,قطعة أرض,1,1602381,240.0,6676.5875
19466088,منطقة الرياض,الرياض,النرجس,2737,3/7/2023,زراعي,شقة,1,500000,120.12,4162.5041
19466188,منطقة الرياض,الرياض,النرجس,2737,3/7/2023,سكني,قطعة أرض,1,3000000,900.0,3333.3333
19467254,منطقة الرياض,الرياض,النرجس,3876,3/7/2023,سكني,قطعة أرض,1,1987500,374.99,5300.1413
19351157,منطقة الرياض,الرياض,النزهة,3309,3/7/2023,زراعي,شقة,1,1900000,259.12,7332.51
19468359,منطقة الرياض,الرياض,النهضة,1353/ب,3/7/2023,سكني,قطعة أرض,1,1000000,375.0,2666.6666
19468816,منطقة الرياض,الرياض,الياسمين,3114,3/7/2023,سكني,شقة,1,1150000,174.81,6578.571
19468222,منطقة الرياض,الرياض,اليرموك,1822,3/7/2023,تجاري,قطعة أرض,1,8800000,1230.0,7154.4715
19460817,منطقة الرياض,الرياض,ام الحمام,1142,3/7/2023,سكني,قطعة أرض,1,450000,117.0,3846.1538
19466416,منطقة الرياض,الرياض,ام الحمام,1142,3/7/2023,سكني,قطعة أرض,1,300000,117.0,2564.1025
19413466,منطقة الرياض,الرياض,ام سليم,أخرى,3/7/2023,سكني,قطعة أرض,1,250000,103.9,2406.1597
19463356,منطقة الرياض,الرياض,بدر,3072,3/7/2023,سكني,قطعة أرض,1,1809860,490.0,3693.5918
19463037,منطقة الرياض,الرياض,بدر,3314/5,3/7/2023,تجاري,قطعة أرض,1,5892924,8734.14,674.6999
19468061,منطقة الرياض,الرياض,ثليم,أخرى,3/7/2023,سكني,بيت,1,200000,77.57,2578.3163
19468116,منطقة الرياض,الرياض,ثليم,أخرى,3/7/2023,سكني,بيت,1,210000,89.84,2337.4888
19463081,منطقة الرياض,الرياض,شرق الرياض,3124,3/7/2023,سكني,قطعة أرض,1,80000,1800.0,44.4444
19468577,منطقة الرياض,الرياض,شرق الرياض,3147,3/7/2023,سكني,قطعة أرض,1,250000,960.0,260.4166
19468051,منطقة الرياض,الرياض,شرق الرياض,3446,3/7/2023,سكني,قطعة أرض,1,260000,750.0,346.6666
19467072,منطقة الرياض,الرياض,طويق,2509,3/7/2023,زراعي,شقة,1,578000,151.26,3821.2349
19466378,منطقة الرياض,الرياض,طويق,2509,3/7/2023,سكني,قطعة أرض,1,1350000,450.0,3000.0
19468506,منطقة الرياض,الرياض,عريض,2745,3/7/2023,سكني,قطعة أرض,1,400000,625.0,640.0
19468126,منطقة الرياض,الرياض,عريض,2746,3/7/2023,سكني,قطعة أرض,1,280000,405.0,691.358
19459937,منطقة الرياض,الرياض,عريض,2746/أ,3/7/2023,سكني,قطعة أرض,1,330000,450.0,733.3333
19465647,منطقة الرياض,الرياض,عريض,3099,3/7/2023,سكني,قطعة أرض,1,170000,287.5,591.3043
19462316,منطقة الرياض,الرياض,عكاظ,3235,3/7/2023,زراعي,شقة,1,850000,371.57,2287.5904
19465432,منطقة الرياض,الرياض,قرطبة,3169,3/7/2023,سكني,قطعة أرض,1,1050000,403.0,2605.459
19462016,منطقة الرياض,الرياض,لبن,2351,3/7/2023,سكني,قطعة أرض,1,1400000,400.0,3500.0
19462354,منطقة الرياض,الرياض,نمار,1498,3/7/2023,زراعي,شقة,1,600000,185.73,3230.4958
19463660,منطقة الرياض,الرياض,نمار,3020,3/7/2023,سكني,قطعة أرض,1,400000,375.0,1066.6666
19463351,منطقة الرياض,الرياض,نمار,3020,3/7/2023,سكني,قطعة أرض,1,400000,375.0,1066.6666
19467806,منطقة الرياض,الرياض,نمار,3020,3/7/2023,سكني,قطعة أرض,1,370000,468.0,790.5982
19456182,منطقة الرياض,الزلفي,أخرى,أخرى,3/7/2023,سكني,قطعة أرض,1,145000,625.0,232.0
19462435,منطقة الرياض,الزلفي,أخرى,أخرى,3/7/2023,تجاري,قطعة أرض,1,120000,575.0,208.6956
19455313,منطقة الرياض,الزلفي,أخرى,أخرى,3/7/2023,سكني,قطعة أرض,1,300000,400.0,750.0
19455456,منطقة الرياض,الزلفي,أخرى,أخرى,3/7/2023,سكني,قطعة أرض,1,100000,400.0,250.0
19441249,منطقة الرياض,الزلفي,أخرى,أخرى,3/7/2023,سكني,قطعة أرض,1,90000,592.6,151.8731
19465113,منطقة الرياض,الغاط,أخرى,أخرى,3/7/2023,سكني,قطعة أرض,1,190000,320.0,593.75
19465946,منطقة الرياض,الغاط,أخرى,أخرى,3/7/2023,سكني,قطعة أرض,1,80000,600.0,133.3333
19461471,منطقة الرياض,المزاحميه,الربيع الثانى,أخرى,3/7/2023,زراعي,أرض زراعية,1,250000,2000.0,125.0
19462481,منطقة الرياض,المزاحميه,حي/أخرى,أخرى,3/7/2023,زراعي,أرض زراعية,1,280000,4000.0,70.0
19462710,منطقة الرياض,المزاحميه,حي/أخرى,أخرى,3/7/2023,زراعي,أرض زراعية,1,1000000,5000.0,200.0
19463680,منطقة الرياض,المزاحميه,حي/أخرى,أخرى,3/7/2023,زراعي,أرض زراعية,1,3500000,6337.0,552.3118
19456018,منطقة الرياض,حريملاء,حي/أخرى,أخرى,3/7/2023,سكني,بيت,1,180000,171.96,1046.755
19447822,منطقة الرياض,حريملاء,القرينة,610,3/7/2023,سكني,قطعة أرض,1,600000,690.0,869.5652
19468270,منطقة الرياض,حريملاء,ملهم,718,3/7/2023,سكني,قطعة أرض,1,772517,690.0,1119.5898
19467717,منطقة الرياض,حوطة بني تميم,حي/أخرى,أخرى,3/7/2023,سكني,قطعة أرض,1,10000,630.0,15.873
19464009,منطقة الرياض,حوطة بني تميم,حي/أخرى,أخرى,3/7/2023,سكني,قطعة أرض,1,240000,625.0,384.0
19431047,منطقة الرياض,حوطة سدير,حي/أخرى,أخرى,3/7/2023,سكني,قطعة أرض,1,200000,630.0,317.4603
19468648,منطقة الرياض,رماح,أخرى,أخرى,3/7/2023,تجاري,قطعة أرض,1,890000,600.0,1483.3333
19463481,منطقة الرياض,رماح,أخرى,أخرى,3/7/2023,سكني,قطعة أرض,1,300000,900.0,333.3333
19467319,منطقة الرياض,رماح,أخرى,أخرى,3/7/2023,سكني,قطعة أرض,1,1000000,600.0,1666.6666
19467237,منطقة الرياض,رماح,أخرى,أخرى,3/7/2023,سكني,قطعة أرض,1,60000,828.8,72.3938
19429256,منطقة الرياض,شقراء,1558/ س,أخرى,3/7/2023,سكني,قطعة أرض,1,35000,500.0,70.0
19454367,منطقة الرياض,شقراء,حي/أخرى,أخرى,3/7/2023,تجاري,قطعة أرض,1,50000,660.0,75.7575
19466311,منطقة الرياض,شقراء,أخرى,أخرى,3/7/2023,سكني,قطعة أرض,1,222000,450.0,493.3333
19465884,منطقة الرياض,شقراء,أخرى,أخرى,3/7/2023,سكني,قطعة أرض,1,300000,900.0,333.3333
19463070,منطقة الرياض,شقراء,أخرى,أخرى,3/7/2023,سكني,قطعة أرض,1,610000,440.0,1386.3636
19463203,منطقة الرياض,شقراء,حي/أخرى,397,3/7/2023,سكني,قطعة أرض,1,30000,630.0,47.619
19463031,منطقة الرياض,ضرماء,أخرى,أخرى,3/7/2023,سكني,قطعة أرض,1,350000,600.0,583.3333
19462638,منطقة الرياض,ضرماء,حي/أخرى,أخرى,3/7/2023,زراعي,أرض زراعية,1,800000,10000.0,80.0
19462416,منطقة الرياض,ضرماء,حي/أخرى,أخرى,3/7/2023,زراعي,أرض زراعية,1,800000,10000.0,80.0
19460796,منطقة الرياض,عفيف,أخرى,أخرى,3/7/2023,سكني,قطعة أرض,1,10000,625.0,16.0
19467886,منطقة الرياض,وادي الدواسر,حي/أخرى,أخرى,3/7/2023,سكني,قطعة أرض,1,10000,1000.0,10.0
19468060,منطقة مكة المكرمة,الطائف,23192102/ س,أخرى,3/7/2023,زراعي,قطعة أرض,1,50000,450.0,111.1111
19464132,منطقة مكة المكرمة,الطائف,23192102/ س,أخرى,3/7/2023,زراعي,قطعة أرض,1,390000,450.0,866.6666
19463911,منطقة مكة المكرمة,الطائف,الشهداء الشمالية,52/ط/س/1387هـ,3/7/2023,سكني,قطعة أرض,1,100000,250.0,400.0
19430095,منطقة مكة المكرمة,الطائف,حي/أخرى,أخرى,3/7/2023,سكني,قطعة أرض,1,20000,172.0538,116.2427
19465125,منطقة مكة المكرمة,العرضيه الجنوبيه,حي/أخرى,أخرى,3/7/2023,سكني,قطعة أرض,1,76040,152.08,500.0
19467293,منطقة مكة المكرمة,الليث,ل/ 5/ 21,أخرى,3/7/2023,سكني,قطعة أرض,1,80000,621.08,128.8078
19459560,منطقة مكة المكرمة,الليث,ل/ 5/ 21,أخرى,3/7/2023,تجاري,قطعة أرض,1,100000,645.0,155.0387
19460085,منطقة مكة المكرمة,جده,أم سدرة,412/ج/س,3/7/2023,سكني,قطعة أرض,1,175000,400.0,437.5
19461094,منطقة مكة المكرمة,جده,الأمير عبد المجيد,258/ج/س,3/7/2023,زراعي,شقة,1,430000,162.37,2648.2724
19463362,منطقة مكة المكرمة,جده,الأمير عبد المجيد,258/ج/س,3/7/2023,زراعي,شقة,1,400000,147.16,2718.1299
19461224,منطقة مكة المكرمة,جده,الأمير عبد المجيد,258/ج/س,3/7/2023,زراعي,شقة,1,430000,162.37,2648.2724
19462237,منطقة مكة المكرمة,جده,الأمير عبد المجيد,258/ج/س,3/7/2023,زراعي,شقة,1,450000,157.53,2856.5987
